,features
96103,2.17107439
96104,0.819744408
96105,0.501873851
96106,2.785082102
96107,4.252846718
96108,1.903436899
96109,-0.487411797
96110,0.390020519
96111,-0.383881658
96112,1.452662468
96113,1.282636166
96114,0.669063568
96115,3.341987133
96116,0.942936063
96117,-0.183928639
96118,-0.190520018
96119,1.18277216
96120,-0.369040996
96121,3.046338797
96122,1.080614686
96123,2.420567036
96124,2.056776524
96125,-0.014555169
96126,3.442764521
96127,2.221233845
96128,3.994559765
96129,-0.636302114
96130,3.493526697
96131,-0.511780679
96132,0.41671893
96133,0.570100784
96134,2.613631725
96135,2.578058481
96136,0.833905518
96137,0.230974376
96138,2.785446167
96139,4.219123363
96140,2.559974909
96141,-0.52715826
96142,0.51591748
96143,0.178153127
96144,1.596644163
96145,1.347321272
96146,0.590791941
96147,3.170387983
96148,0.79781276
96149,-0.152672067
96150,-0.211221829
96151,1.412060857
96152,-0.447364002
96153,3.121503353
96154,0.996641934
96155,2.577814102
96156,1.818888426
96157,0.190429315
96158,3.347905636
96159,2.187862873
96160,3.725896835
96161,-0.551683009
96162,3.052659273
96163,-0.513278425
96164,0.335368752
96165,0.489141494
96166,2.982116938
96167,2.383739471
96168,0.774116218
96169,0.333461523
96170,2.160671711
96171,4.56744194
96172,2.388396025
96173,-0.738537967
96174,0.746519208
96175,-0.383484781
96176,1.425484419
96177,1.415502906
96178,0.630359769
96179,2.961444855
96180,0.886310041
96181,-0.034393106
96182,-0.250088125
96183,1.302784562
96184,-0.37016052
96185,3.259882689
96186,1.050446987
96187,2.49225235
96188,1.818663239
96189,0.386277586
96190,3.383388519
96191,2.005698204
96192,3.868409395
96193,-0.611552894
96194,3.204019308
96195,-0.247440338
96196,0.548425913
96197,0.416766793
96198,2.900566816
96199,2.203231096
96200,0.856492758
96201,0.77972132
96202,2.537431002
96203,4.547913551
96204,1.968002081
96205,-0.531915069
96206,0.706863761
96207,-0.215775236
96208,1.406333923
96209,1.399027705
96210,0.6615659
96211,3.178067207
96212,1.026569963
96213,-0.125845864
96214,-0.225005209
96215,1.163713694
96216,-0.34690842
96217,3.028018475
96218,1.22230351
96219,2.510618448
96220,1.733192205
96221,0.096866615
96222,3.226976156
96223,2.553326368
96224,4.047311306
96225,-0.66397202
96226,3.059946299
96227,-0.492963225
96228,0.342509598
96229,0.370394289
96230,2.942019939
96231,2.599066734
96232,0.867662191
96233,0.293973893
96234,3.153603315
96235,4.692761898
96236,2.007066488
96237,-0.617720425
96238,0.450787932
96239,-0.250768989
96240,1.643805027
96241,1.368376851
96242,0.633135915
96243,3.143724203
96244,0.89404881
96245,-0.30718556
96246,-0.260870695
96247,1.092570186
96248,-0.44192645
96249,3.249035597
96250,0.944803655
96251,2.375759125
96252,1.820296288
96253,-0.125307605
96254,3.257798433
96255,1.97834301
96256,3.840361357
96257,-0.756428421
96258,2.730722666
96259,-0.613155246
96260,0.364676595
96261,0.337080687
96262,3.16119647
96263,2.651975155
96264,0.881648421
96265,0.425209403
96266,2.525356293
96267,4.492193699
96268,2.008353949
96269,-0.41032514
96270,0.937661111
96271,-0.40346393
96272,1.442635179
96273,1.578412533
96274,0.549996138
96275,3.558219671
96276,0.915784001
96277,-0.097093314
96278,-0.233004287
96279,1.426542878
96280,-0.405863613
96281,3.05687809
96282,1.119046092
96283,2.142618179
96284,1.714964509
96285,-0.259240538
96286,3.431162834
96287,2.425045013
96288,3.809252501
96289,-0.753347397
96290,2.858589888
96291,-0.343020678
96292,0.065552972
96293,0.669288397
96294,3.188116312
96295,2.683909655
96296,0.727792442
96297,0.193255499
96298,2.665434122
96299,4.35193634
96300,2.221544981
96301,-0.591965139
96302,0.359176189
96303,-0.269191176
96304,1.329875469
96305,1.329109907
96306,0.669663429
96307,3.381911039
96308,0.956020355
96309,-0.225256041
96310,-0.297851264
96311,1.294760108
96312,-0.340959132
96313,2.915174246
96314,1.005050302
96315,2.603881836
96316,1.898311615
96317,0.247605935
96318,3.252435684
96319,1.870061874
96320,4.085057735
96321,-0.721774161
96322,3.14304328
96323,-0.514468968
96324,0.131237715
96325,0.311167508
96326,2.912228584
96327,2.532174349
96328,0.992449164
96329,0.441964746
96330,2.458221674
96331,4.427374363
96332,2.165415049
96333,-0.425126016
96334,0.546957195
96335,-0.419435054
96336,1.311942816
96337,1.493247986
96338,0.600340724
96339,3.114967823
96340,0.963891387
96341,-0.130366996
96342,-0.204329982
96343,1.199837804
96344,-0.471586317
96345,3.060421705
96346,1.094567418
96347,2.343524218
96348,1.962384224
96349,-0.133679271
96350,3.294017553
96351,2.204522371
96352,4.06244278
96353,-0.625051498
96354,3.415971279
96355,-0.453499198
96356,0.288435906
96357,0.326805621
96358,3.248037815
96359,2.98644805
96360,0.746984541
96361,0.358030468
96362,2.425418377
96363,4.285703182
96364,2.076123238
96365,-0.402076244
96366,0.765953898
96367,0.132441878
96368,1.348190665
96369,1.515939474
96370,0.635688841
96371,3.337881327
96372,1.205715895
96373,-0.020629754
96374,-0.163212299
96375,1.488952398
96376,-0.271112919
96377,2.857218504
96378,1.28256762
96379,2.124163389
96380,1.656877279
96381,-0.056259092
96382,3.251421928
96383,1.935202599
96384,4.271398544
96385,-0.292448401
96386,2.573028088
96387,-0.45754984
96388,0.166044295
96389,0.571982026
96390,2.882302284
96391,2.568224192
96392,0.740132511
96393,0.45922479
96394,2.90553236
96395,4.354187012
96396,1.96013546
96397,-0.585475922
96398,0.511745989
96399,-0.210534245
96400,1.449972272
96401,1.305686593
96402,0.955063164
96403,3.222012997
96404,1.086606026
96405,-0.141881779
96406,-0.242035583
96407,1.308490634
96408,-0.2884188
96409,3.196262121
96410,1.018911719
96411,2.441898823
96412,1.792729735
96413,-0.023639785
96414,3.40100956
96415,2.321448803
96416,4.132601738
96417,-0.390798718
96418,2.526833057
96419,-0.539709151
96420,0.262953073
96421,0.503974617
96422,2.680395126
96423,2.56222558
96424,0.828253686
96425,0.403111964
96426,3.053874254
96427,4.546816349
96428,2.231607914
96429,-0.303502113
96430,0.599807262
96431,0.590817034
96432,1.314807177
96433,1.509548783
96434,0.614798069
96435,3.427129984
96436,1.168856263
96437,-0.24803625
96438,-0.282287538
96439,1.304008484
96440,-0.435182154
96441,3.08150053
96442,1.11124742
96443,2.583544731
96444,1.83534205
96445,0.082078107
96446,3.447686672
96447,1.510715127
96448,3.725073099
96449,-0.553361773
96450,2.728286743
96451,-0.425303727
96452,0.303391933
96453,0.497576833
96454,3.109974861
96455,2.294390202
96456,0.672345519
96457,0.739180505
96458,2.793069839
96459,4.5495224
96460,2.148679018
96461,-0.352389067
96462,0.416784406
96463,-0.261834204
96464,1.514006138
96465,1.474571824
96466,0.705255389
96467,3.407488823
96468,0.751384974
96469,-0.061928395
96470,-0.307662815
96471,1.16693604
96472,-0.34508878
96473,3.149680138
96474,0.952751398
96475,2.49504137
96476,1.88478756
96477,-0.166136488
96478,3.116933823
96479,2.358390093
96480,3.622465849
96481,-0.816819012
96482,3.141355991
96483,-0.528831184
96484,0.339125961
96485,0.375829101
96486,2.924335718
96487,2.527230978
96488,0.810332656
96489,0.340522259
96490,2.302453279
96491,4.492980003
96492,2.31997633
96493,-0.349634707
96494,0.476617038
96495,-0.330681741
96496,1.378742099
96497,1.347668886
96498,0.520647645
96499,3.154478312
96500,0.981250465
96501,-0.03100091
96502,-0.272772998
96503,1.411641836
96504,-0.327341259
96505,3.267889023
96506,0.990271986
96507,2.496773481
96508,1.818786263
96509,-0.214691803
96510,3.380555391
96511,2.34157443
96512,4.040910244
96513,-0.776861191
96514,3.186468601
96515,-0.403242975
96516,0.368932337
96517,0.358645618
96518,3.36257863
96519,2.657049894
96520,0.840104818
96521,0.526928961
96522,2.615890026
96523,4.298563004
96524,2.204808235
96525,-0.454778671
96526,0.32723096
96527,-0.299156159
96528,1.47061801
96529,1.491206765
96530,0.739916444
96531,3.276189804
96532,0.864276409
96533,-0.072615519
96534,-0.108283728
96535,1.413428187
96536,-0.376381934
96537,3.057033777
96538,1.14978981
96539,2.435484409
96540,1.616027236
96541,0.023711046
96542,3.427535295
96543,2.193418026
96544,3.926647902
96545,-0.829221368
96546,3.386859655
96547,-0.321377158
96548,0.253060967
96549,0.482964009
96550,2.915434599
96551,2.480921745
96552,1.388186097
96553,0.260711133
96554,2.814445019
96555,4.350875378
96556,1.87603426
96557,-0.355864376
96558,0.454365164
96559,-0.297274917
96560,1.292497277
96561,1.404045939
96562,0.683348954
96563,3.287819147
96564,1.048925281
96565,-0.228374749
96566,-0.301294774
96567,1.156212807
96568,-0.419576257
96569,3.263607502
96570,1.153282404
96571,2.788364172
96572,1.847936034
96573,-0.114504144
96574,3.369873762
96575,2.567998171
96576,4.10310936
96577,-0.606048644
96578,2.929748535
96579,-0.398490101
96580,0.315799356
96581,0.286327362
96582,3.043414354
96583,2.357314348
96584,0.797719896
96585,0.446475476
96586,2.755076408
96587,4.027694702
96588,2.084107876
96589,-0.430179834
96590,0.514482498
96591,-0.068547405
96592,1.262535095
96593,1.393197536
96594,0.732052386
96595,3.341400385
96596,0.85911113
96597,-0.042965382
96598,-0.288475811
96599,1.226887345
96600,-0.327040702
96601,3.05937171
96602,0.945760429
96603,2.794563055
96604,1.948081493
96605,-0.234696895
96606,3.356193542
96607,2.50992465
96608,3.955941677
96609,-0.701264799
96610,3.327569008
96611,-0.476738751
96612,0.459477276
96613,0.570967257
96614,3.125978947
96615,2.601251125
96616,0.707676589
96617,0.373308957
96618,2.872152805
96619,3.849936247
96620,2.193926096
96621,-0.468637675
96622,0.526870668
96623,-0.315559536
96624,1.394723773
96625,1.470099568
96626,0.671277821
96627,3.537773848
96628,0.781809032
96629,-0.134490728
96630,-0.193575189
96631,1.18351078
96632,-0.466959298
96633,2.915551662
96634,1.145725012
96635,2.280014277
96636,1.668171525
96637,0.131606951
96638,3.535640001
96639,2.163257122
96640,3.76537323
96641,-0.889034331
96642,3.220580101
96643,-0.505448461
96644,0.293116599
96645,0.335322917
96646,2.509698391
96647,2.361842394
96648,0.90423429
96649,0.523316503
96650,2.937082767
96651,3.973091602
96652,2.325455904
96653,-0.534502149
96654,0.312885523
96655,-0.114206292
96656,1.484410763
96657,1.44877255
96658,0.543231964
96659,3.529268503
96660,0.978163064
96661,-0.001401357
96662,-0.072931878
96663,1.326415777
96664,-0.402838409
96665,3.108484745
96666,0.990953863
96667,2.549241543
96668,1.9139781
96669,-0.144628569
96670,3.547091961
96671,2.190070152
96672,3.780442238
96673,-0.91147989
96674,3.135950327
96675,-0.36753726
96676,0.517764688
96677,0.514857054
96678,2.86903429
96679,2.517443419
96680,0.805587828
96681,0.585273087
96682,2.489005327
96683,4.311341763
96684,2.052944422
96685,-0.519651353
96686,0.795875669
96687,-0.16406326
96688,1.343184829
96689,1.663294792
96690,0.71611017
96691,3.653020859
96692,1.224090934
96693,0.013903863
96694,-0.200777635
96695,1.26233995
96696,-0.389424592
96697,3.12211442
96698,1.306827664
96699,2.313905954
96700,1.624792576
96701,0.069647886
96702,3.319969416
96703,2.189477921
96704,4.01347971
96705,-0.696932256
96706,3.261263132
96707,-0.501202166
96708,0.255114257
96709,0.489856124
96710,3.094035387
96711,2.463006973
96712,0.909548104
96713,0.621167004
96714,2.37029767
96715,4.385154724
96716,2.587628126
96717,-0.666217148
96718,0.558511198
96719,-0.292694867
96720,1.534481049
96721,1.540327907
96722,0.707570016
96723,3.068385601
96724,1.442523241
96725,-0.0674835
96726,-0.321437001
96727,1.33782506
96728,-0.312218517
96729,3.177635431
96730,1.370250225
96731,2.41519022
96732,1.855792522
96733,-0.207804635
96734,3.195007086
96735,2.156013966
96736,4.144972801
96737,-0.859474719
96738,3.137033939
96739,-0.48471269
96740,0.211537033
96741,0.335199058
96742,2.506690025
96743,2.682977438
96744,1.070386529
96745,0.682558417
96746,2.876235723
96747,4.477499962
96748,2.314351797
96749,-0.640333951
96750,0.391137153
96751,0.159394786
96752,1.515745521
96753,1.493646383
96754,0.753086567
96755,3.407766104
96756,0.901156366
96757,-0.234548613
96758,-0.149870247
96759,1.167986393
96760,-0.413924575
96761,3.170847893
96762,0.953935206
96763,2.379284859
96764,1.577750087
96765,-0.114352934
96766,3.478803635
96767,2.689225912
96768,3.977560043
96769,-0.694557488
96770,2.751392603
96771,-0.528484285
96772,0.206492096
96773,0.355315208
96774,2.698315382
96775,2.619784117
96776,0.967441261
96777,0.505231023
96778,2.53098464
96779,4.176879406
96780,2.213209629
96781,-0.434078157
96782,0.899377406
96783,-0.232445404
96784,1.544816136
96785,1.510927916
96786,0.551406324
96787,3.155878305
96788,0.856658995
96789,-0.094687484
96790,-0.338888526
96791,2.068238258
96792,-0.470006466
96793,3.100259781
96794,1.027739525
96795,2.335205317
96796,1.672174215
96797,-0.197569564
96798,3.202581882
96799,2.262654781
96800,3.949923754
96801,-0.570761025
96802,3.092427254
96803,-0.313078314
96804,0.366477579
96805,0.400538683
96806,3.179892302
96807,2.590856552
96808,0.836154222
96809,0.42670548
96810,2.68387723
96811,4.650781155
96812,2.264113188
96813,-0.387237638
96814,0.381088823
96815,-0.232809827
96816,1.262853146
96817,1.652842999
96818,0.678029418
96819,3.105515242
96820,0.939579487
96821,-0.209453881
96822,-0.394601792
96823,1.274581075
96824,-0.345073909
96825,3.110624552
96826,1.10255754
96827,2.443693399
96828,1.926459789
96829,0.056887642
96830,3.587876081
96831,2.358145714
96832,3.955909967
96833,-0.57046771
96834,3.028779745
96835,-0.328372508
96836,0.30373162
96837,0.150196806
96838,3.111838341
96839,2.821985483
96840,0.816273272
96841,0.381421953
96842,2.906646252
96843,3.861023903
96844,2.047813892
96845,-0.56186676
96846,0.353203624
96847,-0.260083348
96848,1.355109811
96849,1.305948734
96850,0.805229008
96851,3.463880777
96852,0.996048808
96853,-0.181316793
96854,-0.09176188
96855,1.239328265
96856,-0.278727114
96857,2.990493536
96858,1.057042956
96859,2.361386776
96860,1.82466495
96861,-0.241833687
96862,3.417009115
96863,2.388252258
96864,3.989215851
96865,-0.463619262
96866,3.148537159
96867,-0.527576506
96868,0.215007141
96869,0.349395603
96870,2.965883493
96871,2.615036964
96872,0.804202914
96873,0.565317571
96874,2.723562479
96875,4.279033184
96876,2.456759453
96877,-0.539634645
96878,0.432685822
96879,-0.179163441
96880,1.447596073
96881,1.436803222
96882,0.661646903
96883,3.133895397
96884,1.008898973
96885,-0.105192222
96886,-0.285117239
96887,1.612187743
96888,-0.383452743
96889,3.04086256
96890,1.089064121
96891,2.614407778
96892,1.936935782
96893,-0.107344963
96894,3.360961199
96895,2.413396835
96896,3.726772785
96897,-0.708691597
96898,3.245518923
96899,-0.485406756
96900,0.367515862
96901,0.401851475
96902,2.599403858
96903,2.498359442
96904,1.014950871
96905,0.309300303
96906,2.993824482
96907,4.110855579
96908,1.953762293
96909,-0.703091562
96910,0.351237744
96911,-0.15707092
96912,1.269390583
96913,1.466465354
96914,0.73096782
96915,3.33475399
96916,0.928377628
96917,-0.118066043
96918,-0.205323771
96919,1.036925912
96920,-0.402134746
96921,2.892804384
96922,1.038277388
96923,2.604755878
96924,1.749911547
96925,-0.24018468
96926,3.621343851
96927,2.522377014
96928,4.090690613
96929,-0.697153032
96930,3.113523006
96931,-0.382056952
96932,0.335350215
96933,0.301888704
96934,2.995492935
96935,2.448019505
96936,0.944457591
96937,0.490032524
96938,2.837234497
96939,4.775084019
96940,2.173416138
96941,-0.596566737
96942,0.590569079
96943,-0.284274787
96944,1.59695065
96945,1.339666009
96946,0.734566808
96947,3.49227643
96948,0.923102379
96949,-0.204697475
96950,-0.212834805
96951,1.240727901
96952,-0.407858312
96953,2.94907546
96954,1.064568162
96955,2.510383844
96956,1.788178086
96957,-0.139669016
96958,3.158141136
96959,2.224780083
96960,3.714766979
96961,-0.739813268
96962,3.023228884
96963,-0.33771351
96964,0.396196991
96965,0.519647062
96966,3.289239883
96967,2.281755209
96968,1.04608357
96969,0.61794591
96970,2.59528327
96971,4.142954826
96972,1.990452766
96973,-0.189758971
96974,0.451922506
96975,-0.220452785
96976,1.48699975
96977,1.440092206
96978,0.726962626
96979,3.29500556
96980,0.812810183
96981,-0.212608173
96982,-0.059514292
96983,1.208513379
96984,-0.494769394
96985,3.10909009
96986,1.017153144
96987,2.226240635
96988,1.684043169
96989,-0.119813882
96990,4.015767097
96991,1.870849013
96992,3.962667704
96993,-0.450433761
96994,3.402099371
96995,-0.329886854
96996,0.293645173
96997,0.368358344
96998,2.874168396
96999,2.386849403
97000,0.821729481
97001,0.554247022
97002,2.781247616
97003,4.537724972
97004,2.241128445
97005,-0.482799679
97006,0.233602434
97007,-0.192417562
97008,1.545458913
97009,1.337487698
97010,0.639515698
97011,3.258953333
97012,0.89479965
97013,-0.098352
97014,-0.178115904
97015,1.363516688
97016,-0.408464551
97017,2.925261497
97018,1.071781278
97019,2.323897362
97020,1.635503769
97021,-0.006931633
97022,3.542023182
97023,2.651312351
97024,3.994453669
97025,-0.726664126
97026,2.803909302
97027,-0.662306488
97028,0.123727322
97029,0.589486003
97030,3.165548563
97031,2.543693542
97032,0.866696358
97033,0.248103142
97034,2.844890594
97035,4.355751038
97036,2.145016193
97037,-0.580916882
97038,0.563703358
97039,0.418004036
97040,1.34763217
97041,1.700366259
97042,0.637009203
97043,3.336479664
97044,1.063968658
97045,-0.13698408
97046,-0.309740692
97047,1.271840215
97048,-0.338556319
97049,3.195683002
97050,1.099063754
97051,2.275600433
97052,1.768204927
97053,0.019111108
97054,3.426662207
97055,2.009624004
97056,4.153236389
97057,-0.737343073
97058,3.715548992
97059,-0.500100017
97060,0.3655321
97061,0.374047965
97062,2.880435228
97063,2.33473134
97064,0.692190647
97065,0.671822309
97066,2.510220528
97067,4.398400784
97068,2.1109128
97069,-0.611131251
97070,0.410766035
97071,-0.155025989
97072,1.626397729
97073,1.337473512
97074,0.617021501
97075,3.138862371
97076,0.981089354
97077,-0.121885017
97078,-0.238609314
97079,1.419884086
97080,-0.481655657
97081,2.995515347
97082,1.078330517
97083,2.383722067
97084,1.859070778
97085,-0.113668375
97086,3.628968
97087,1.995978117
97088,3.951529264
97089,-0.740724146
97090,3.299015522
97091,-0.160855636
97092,0.23641187
97093,0.352470458
97094,2.736293793
97095,2.356431246
97096,0.738105953
97097,0.366104424
97098,3.112383604
97099,4.372502804
97100,2.139621973
97101,-0.621168554
97102,0.359369636
97103,-0.191304639
97104,1.338109255
97105,1.317110181
97106,0.625229895
97107,3.061044216
97108,0.871635139
97109,-0.150912061
97110,-0.222650856
97111,1.245565414
97112,-0.431498736
97113,3.083920479
97114,1.086646914
97115,2.44534874
97116,1.860486984
97117,-0.078120843
97118,3.388218403
97119,1.810545802
97120,4.126627445
97121,-0.59661603
97122,3.053854227
97123,-0.233674794
97124,0.336880267
97125,0.385913163
97126,3.1659863
97127,2.262681723
97128,0.943601847
97129,0.408241421
97130,2.780263424
97131,4.694672108
97132,2.008648634
97133,-0.502037168
97134,0.457363397
97135,-0.16308327
97136,1.448902369
97137,1.577044368
97138,0.629878342
97139,3.536596775
97140,1.012361169
97141,-0.239075482
97142,-0.222437173
97143,1.393769383
97144,-0.3763493
97145,3.218452215
97146,1.044801831
97147,2.475003242
97148,1.663340569
97149,-0.261483252
97150,3.306444883
97151,2.230191469
97152,3.972520113
97153,-0.499332368
97154,3.066830158
97155,-0.531808436
97156,0.175617203
97157,0.334790558
97158,2.997389317
97159,2.681532145
97160,0.840410233
97161,0.438792408
97162,2.560506344
97163,4.247616768
97164,2.278971672
97165,-0.603263259
97166,0.724375129
97167,-0.239282578
97168,1.399669886
97169,1.377683163
97170,0.543730676
97171,3.406608582
97172,0.934629321
97173,-0.100946404
97174,-0.247986391
97175,1.368678808
97176,-0.424395174
97177,3.003687143
97178,0.999108374
97179,1.918643713
97180,1.837973237
97181,-0.217713505
97182,2.797937393
97183,2.196331024
97184,3.981859446
97185,-0.629233241
97186,3.1635499
97187,-0.367372185
97188,0.05643693
97189,0.410133511
97190,3.198266268
97191,2.243821144
97192,0.812817335
97193,0.521864533
97194,2.526741505
97195,4.382405758
97196,1.927289009
97197,-0.449128032
97198,0.389140099
97199,-0.157138512
97200,1.403015733
97201,1.354794979
97202,0.577744186
97203,3.003676176
97204,0.941621304
97205,-0.062564187
97206,-0.291776836
97207,1.139080882
97208,-0.403486848
97209,3.126000404
97210,0.941071033
97211,2.053040504
97212,1.738795638
97213,-0.31142965
97214,3.284643412
97215,1.964926124
97216,3.928443193
97217,-0.72559464
97218,3.050042391
97219,-0.34599942
97220,0.191787288
97221,0.349647284
97222,3.235439301
97223,2.527086496
97224,1.005278707
97225,0.376963347
97226,2.909605026
97227,4.194364548
97228,2.195842743
97229,-0.504408777
97230,0.657364428
97231,0.02100165
97232,1.410972118
97233,1.375106335
97234,0.637260973
97235,3.172845125
97236,1.145770669
97237,0.145409182
97238,-0.143234357
97239,1.223077416
97240,-0.380628943
97241,3.111475468
97242,1.054165483
97243,2.368377209
97244,1.66653347
97245,-0.194105893
97246,3.053850412
97247,2.2519629
97248,3.970089436
97249,-0.665713131
97250,3.383880138
97251,-0.43834579
97252,0.352195829
97253,0.345887601
97254,3.075993538
97255,2.282124519
97256,0.733731627
97257,0.608157039
97258,3.117125034
97259,4.144284725
97260,1.994104505
97261,-0.594366968
97262,0.407667458
97263,-0.223657027
97264,1.18843329
97265,1.405468464
97266,0.676172197
97267,3.480461121
97268,1.015017152
97269,-0.162041098
97270,-0.138777703
97271,1.238529563
97272,-0.454267859
97273,3.120904207
97274,0.989593267
97275,2.00105381
97276,1.902660728
97277,0.184486419
97278,3.330408335
97279,2.331777096
97280,3.972681522
97281,-0.622855127
97282,3.335463762
97283,-0.504084945
97284,0.252509475
97285,0.273093402
97286,2.819508791
97287,2.592079401
97288,0.94822669
97289,0.4185431
97290,2.509674311
97291,3.997834444
97292,2.224655628
97293,-0.364982516
97294,0.276731789
97295,0.00508005
97296,1.169704199
97297,1.419271588
97298,0.660131395
97299,3.308334112
97300,1.082716346
97301,-0.302860111
97302,-0.108237199
97303,1.300342679
97304,-0.462642401
97305,3.160721302
97306,1.053321123
97307,1.967017174
97308,1.665950298
97309,-0.102067865
97310,3.680020332
97311,1.985342145
97312,3.850254536
97313,-0.580691516
97314,3.408922911
97315,-0.508587122
97316,0.421126097
97317,0.742887378
97318,2.63866353
97319,2.506581068
97320,0.82687521
97321,0.550199628
97322,2.636663675
97323,4.240197659
97324,2.239585161
97325,-0.500072718
97326,0.649545133
97327,-0.35399279
97328,1.272206903
97329,1.407223344
97330,0.731630564
97331,3.18999958
97332,0.963963211
97333,-0.157806098
97334,-0.114355922
97335,1.137585163
97336,-0.372984052
97337,2.883819103
97338,0.979949534
97339,2.505255461
97340,1.662675261
97341,0.065882891
97342,3.267745256
97343,1.791219354
97344,3.920145512
97345,-0.604054987
97346,3.429389954
97347,-0.559485137
97348,0.326500744
97349,0.315989137
97350,2.694304705
97351,2.332489491
97352,0.764718115
97353,0.374228239
97354,2.851681948
97355,4.434341908
97356,2.249128103
97357,-0.480011106
97358,0.240583196
97359,-0.343463093
97360,1.505832911
97361,1.44603467
97362,0.704347134
97363,3.242292404
97364,1.094127059
97365,-0.030867184
97366,-0.043919634
97367,1.238981605
97368,-0.412337214
97369,3.19460988
97370,1.304628968
97371,2.094230175
97372,1.918549299
97373,-0.129016519
97374,3.071075916
97375,2.275386572
97376,3.923244238
97377,-0.850257039
97378,3.316594601
97379,-0.567395568
97380,0.181373909
97381,0.29817754
97382,2.825524807
97383,2.597541809
97384,0.924238741
97385,0.530418754
97386,2.732126951
97387,4.456144333
97388,2.347316504
97389,-0.218609452
97390,0.279496849
97391,-0.194565937
97392,1.293722272
97393,1.31671834
97394,0.786410451
97395,3.425860643
97396,1.163480878
97397,0.126549348
97398,-0.352065593
97399,1.592871189
97400,-0.506485164
97401,3.113267183
97402,0.981642425
97403,2.361338615
97404,1.829212546
97405,0.025435425
97406,3.270328283
97407,1.938753724
97408,4.03661871
97409,-0.623895526
97410,3.149206638
97411,-0.392638505
97412,0.204932094
97413,0.387201577
97414,2.542032242
97415,2.391307354
97416,0.808015883
97417,0.391499132
97418,2.912142992
97419,4.349448204
97420,2.273278952
97421,-0.225008756
97422,0.618465304
97423,-0.210578457
97424,1.3498559
97425,1.400434732
97426,0.67047888
97427,3.310055494
97428,0.877822518
97429,-0.121286444
97430,0.002956353
97431,1.422795296
97432,-0.234977558
97433,3.026098967
97434,1.13585043
97435,2.542547941
97436,1.693272233
97437,0.192425787
97438,3.099891424
97439,2.143276453
97440,3.981207609
97441,-0.874197245
97442,2.994986296
97443,-0.426354319
97444,0.262921512
97445,0.515316427
97446,2.898258209
97447,2.741800785
97448,0.792358994
97449,0.657199919
97450,2.811198473
97451,4.110717773
97452,2.039233685
97453,-0.501992047
97454,0.450924903
97455,-0.241326734
97456,1.295776963
97457,1.433959246
97458,0.650489509
97459,3.335068703
97460,0.956605613
97461,-0.138983414
97462,-0.02123045
97463,1.439763546
97464,-0.384699494
97465,3.062849522
97466,1.053794861
97467,2.277510643
97468,1.873017311
97469,-0.092526071
97470,3.540148735
97471,2.014728546
97472,3.955336571
97473,-0.852920234
97474,2.899171114
97475,-0.468090892
97476,0.408049226
97477,0.568315685
97478,3.441406488
97479,2.503378153
97480,1.145845652
97481,0.331348598
97482,2.583056688
97483,4.148695469
97484,2.333578348
97485,-0.632649362
97486,0.552897394
97487,0.045463901
97488,1.44179368
97489,1.33107543
97490,0.911667049
97491,3.222666025
97492,0.937385321
97493,-0.10644877
97494,-0.245108455
97495,1.508352041
97496,-0.19200477
97497,3.091138124
97498,1.077545762
97499,2.54979825
97500,1.609283566
97501,-0.261672467
97502,3.553865194
97503,1.651240706
97504,3.920076132
97505,-0.782145023
97506,2.868875742
97507,-0.406219393
97508,0.277105182
97509,0.365923136
97510,2.882228374
97511,2.809146643
97512,0.734079838
97513,0.406475931
97514,2.300808907
97515,4.399092197
97516,2.498048544
97517,-0.649347126
97518,0.301422715
97519,-0.147609234
97520,1.523614645
97521,1.407685637
97522,0.850661933
97523,3.132307291
97524,1.172789335
97525,-0.086856075
97526,-0.306398183
97527,1.271106243
97528,-0.441248864
97529,3.14424181
97530,1.217001677
97531,2.403814793
97532,1.794442296
97533,-0.249700025
97534,3.336863041
97535,2.147059441
97536,3.994585514
97537,-0.780149817
97538,2.912466526
97539,-0.544794023
97540,0.22024332
97541,0.512681067
97542,2.92738986
97543,2.362957716
97544,0.964404583
97545,1.029482484
97546,2.765152693
97547,4.270964622
97548,2.167001247
97549,-0.577076435
97550,0.397036016
97551,-0.284661144
97552,1.365350723
97553,1.681369901
97554,0.752886057
97555,3.344527721
97556,0.924856961
97557,-0.050326955
97558,-0.262050897
97559,1.578171372
97560,-0.379717976
97561,3.10691762
97562,1.080269814
97563,2.617454052
97564,1.813604951
97565,-0.241068795
97566,3.634332657
97567,2.176502228
97568,3.798271894
97569,-0.786898077
97570,3.380585194
97571,-0.139942944
97572,0.264490813
97573,0.487205297
97574,3.349726439
97575,2.811295748
97576,0.862078428
97577,0.524348974
97578,2.264858246
97579,4.300824642
97580,2.115056038
97581,-0.506065369
97582,0.71025908
97583,-0.304013431
97584,1.204382181
97585,1.380052805
97586,0.839697361
97587,3.561825275
97588,1.044548512
97589,-0.246309713
97590,-0.262132287
97591,1.298444033
97592,-0.457179904
97593,3.118438244
97594,1.103019834
97595,2.044086218
97596,1.718734503
97597,-0.174998373
97598,3.213192463
97599,1.774887919
97600,3.973485708
97601,-0.5665555
97602,3.329910755
97603,-0.568793595
97604,0.297472358
97605,0.496812642
97606,2.974532843
97607,2.446721554
97608,0.842455208
97609,0.341190666
97610,2.869570255
97611,3.80336237
97612,2.16367507
97613,-0.571958721
97614,0.550393164
97615,-0.24666056
97616,1.089565277
97617,1.405682206
97618,0.822984159
